date,ticker,sent,weight,conf
2023-06-20,8316.T,0.4608,0.7354,0.7715
2023-06-20,8316.T,0.5687,0.8855,0.177
2023-06-28,8316.T,0.4549,2.6949,0.685
2023-06-28,8316.T,0.5452,2.8045,0.7958
2023-06-28,8316.T,0.2185,0.784,0.6271
2023-07-07,8316.T,0.4554,1.616,0.6369
2023-07-07,8316.T,0.4712,0.4135,0.8774
2023-07-07,8316.T,0.5736,5.5473,0.8592
2023-07-12,8316.T,-0.2727,0.2388,0.4624
2023-07-14,8316.T,0.2622,1.1986,0.7665
2023-07-18,8316.T,0.4115,3.5971,0.466
2023-07-25,8316.T,-0.2401,0.1344,0.5499
2023-08-07,8316.T,-0.3587,0.3741,0.4396
2023-08-07,8316.T,-0.4877,1.6727,0.3891
2023-08-16,8316.T,-0.3747,1.1745,0.5886
2023-08-18,8316.T,0.1856,0.5217,0.348
2023-08-18,8316.T,-0.1032,2.7404,0.7675
2023-08-29,8316.T,-0.2611,0.1113,0.8174
2023-08-29,8316.T,-0.0641,0.8796,0.9166
2023-09-01,8316.T,0.283,1.9785,0.3392
2023-09-01,8316.T,0.5502,0.3709,0.352
2023-09-01,8316.T,1.0,1.504,0.8659
2023-09-05,8316.T,0.6452,1.5684,0.4479
2023-09-05,8316.T,0.2863,0.8563,0.359
2023-09-19,8316.T,0.6439,1.0759,0.5095
2023-09-19,8316.T,0.2663,3.2053,0.1804
2023-09-21,8316.T,1.0,10.0,0.1979
2023-09-21,8316.T,0.8061,0.7227,0.6318
2023-09-26,8316.T,-0.1125,1.2931,0.3858
2023-10-05,8316.T,-0.4847,3.7412,0.6408
2023-10-05,8316.T,-0.1193,1.771,0.5338
2023-10-05,8316.T,-1.0,0.9613,0.8457
2023-10-05,8316.T,-0.3735,0.4066,0.4631
2023-10-06,8316.T,0.1687,5.2973,0.593
2023-10-06,8316.T,-0.5913,0.5248,0.6168
2023-10-06,8316.T,0.2421,3.5563,0.3824
2023-10-11,8316.T,0.007,4.1568,0.6651
2023-10-11,8316.T,0.59,0.2834,0.7472
2023-10-11,8316.T,0.2048,0.2449,0.8899
2023-10-23,8316.T,-0.0063,3.4709,0.6258
2023-10-23,8316.T,-0.9698,0.4745,0.4445
2023-10-23,8316.T,0.1406,0.9519,0.2098
2023-10-24,8316.T,-0.377,3.4862,0.7678
2023-10-24,8316.T,-0.0249,0.5639,0.6056
2023-10-24,8316.T,0.171,3.6054,0.5023
2023-10-25,8316.T,-0.6541,0.6224,0.5263
2023-10-25,8316.T,-0.3312,1.8321,0.7867
2023-11-17,8316.T,0.6661,1.3614,0.738
2023-11-17,8316.T,0.712,2.2753,0.941
2023-11-20,8316.T,0.9469,0.4464,0.3367
2023-11-20,8316.T,1.0,0.3865,0.3341
2023-11-21,8316.T,0.9074,3.9442,0.597
2023-11-21,8316.T,0.6402,2.3785,0.9393
2023-11-21,8316.T,-0.125,0.7367,0.6028
2023-11-21,8316.T,1.0,0.5775,0.5644
2023-11-22,8316.T,0.185,1.5864,0.7215
2023-11-30,8316.T,-0.6035,0.9962,0.9473
2023-11-30,8316.T,-0.6186,0.3939,0.6711
2023-12-14,8316.T,-1.0,4.8284,0.8208
2023-12-14,8316.T,-0.5956,2.0128,0.6018
2023-12-25,8316.T,0.7706,0.9444,0.9357
2023-12-28,8316.T,0.1749,0.3086,0.4692
2024-01-04,8316.T,0.7971,1.6155,0.8548
2024-01-05,8316.T,0.8239,2.7167,0.6372
2024-01-09,8316.T,0.5941,0.6416,0.7913
2024-01-10,8316.T,0.8331,4.9486,0.6943
2024-01-10,8316.T,1.0,0.4327,0.169
2024-01-15,8316.T,0.3248,4.5194,0.8544
2024-01-15,8316.T,0.4543,1.6409,0.7579
2024-01-18,8316.T,-0.4411,2.159,0.3312
2024-01-23,8316.T,0.1674,0.3229,0.6677
2024-01-23,8316.T,0.3522,1.0184,0.6127
2024-02-05,8316.T,0.4683,0.1162,0.7965
2024-02-05,8316.T,0.4732,0.3448,0.3634
2024-02-05,8316.T,0.8378,3.9389,0.568
2024-02-05,8316.T,0.5772,1.2036,0.7522
2024-02-05,8316.T,1.0,1.3363,0.8258
2024-02-28,8316.T,0.8336,0.8716,0.7743
2024-02-29,8316.T,0.4564,0.1726,0.9248
2024-03-19,8316.T,0.329,1.8694,0.3554
2024-03-19,8316.T,0.6213,1.8345,0.8755
2024-03-19,8316.T,0.6749,1.3706,0.4551
2024-03-22,8316.T,0.8405,1.1571,0.6399
2024-03-26,8316.T,0.9665,1.4045,0.59
2024-03-26,8316.T,0.2367,0.2689,0.9338
2024-03-26,8316.T,0.258,0.7575,0.8789
2024-03-27,8316.T,0.5097,1.1527,0.3473
2024-04-04,8316.T,-0.4465,1.3329,0.4782
2024-04-04,8316.T,0.4549,5.1214,0.5233
2024-04-04,8316.T,0.3364,1.2013,0.7186
2024-04-09,8316.T,1.0,0.463,0.6293
2024-04-11,8316.T,0.8556,3.1695,0.3463
2024-04-15,8316.T,-0.024,1.2448,0.3838
2024-04-15,8316.T,-0.1239,0.9153,0.6976
2024-04-15,8316.T,-0.0264,0.4116,0.7079
2024-04-18,8316.T,-0.5408,1.2083,0.7076
2024-04-18,8316.T,-0.9368,0.555,0.7781
2024-04-18,8316.T,-1.0,1.4159,0.554
2024-04-22,8316.T,-0.5045,0.6694,0.864
2024-04-22,8316.T,0.1671,2.2987,0.6262
2024-04-22,8316.T,-0.4127,0.8826,0.4539
2024-05-02,8316.T,-0.507,0.2559,0.8204
2024-05-14,8316.T,0.9168,2.5328,0.3249
2024-05-28,8316.T,0.6184,1.3332,0.1851
2024-05-28,8316.T,0.5888,0.5876,0.6095
2024-05-28,8316.T,0.8124,0.832,0.8952
2024-06-04,8316.T,0.4559,1.275,0.3158
2024-06-11,8316.T,0.0159,0.8312,0.626
2024-06-19,8316.T,0.0086,0.4541,0.6996
2024-06-19,8316.T,-0.7382,0.367,0.6113
2024-06-27,8316.T,0.3778,4.6003,0.4745
2024-07-04,8316.T,1.0,1.0012,0.8439
2024-07-04,8316.T,1.0,0.3614,0.4511
2024-07-25,8316.T,-0.6754,0.5507,0.9295
2024-07-26,8316.T,-0.2195,1.9192,0.5105
2024-07-26,8316.T,-1.0,1.3162,0.3562
2024-08-05,8316.T,-1.0,0.4056,0.8254
2024-08-09,8316.T,-1.0,1.9731,0.8536
2024-08-20,8316.T,0.8759,2.4572,0.872
2024-08-23,8316.T,-0.4781,1.4273,0.5066
2024-08-28,8316.T,-0.7604,0.2838,0.5772
2024-08-28,8316.T,-0.4255,0.1,0.7986
2024-08-30,8316.T,0.1412,0.9666,0.8381
2024-08-30,8316.T,-0.3722,0.8783,0.5486
2024-09-09,8316.T,-1.0,0.8236,0.9255
2024-09-09,8316.T,-0.9737,1.8747,0.2667
2024-09-12,8316.T,-0.4072,0.5267,0.6743
2024-09-12,8316.T,-0.4902,1.5548,0.5497
2024-09-12,8316.T,-0.0945,0.6505,0.5447
2024-09-12,8316.T,-0.6737,2.2122,0.8286
2024-09-17,8316.T,-0.5017,2.7672,0.4536
2024-09-17,8316.T,-0.647,1.0843,0.573
2024-09-17,8316.T,0.2151,1.5096,0.5521
2024-09-17,8316.T,-0.4359,0.5259,0.5302
2024-09-17,8316.T,-1.0,0.7385,0.7251
2024-09-18,8316.T,-0.7446,1.4729,0.3767
2024-09-19,8316.T,0.0391,0.4319,0.8998
2024-09-19,8316.T,0.0304,2.7705,0.5468
2024-09-26,8316.T,1.0,0.3548,0.8435
2024-09-26,8316.T,0.8011,0.1746,0.7104
2024-09-30,8316.T,0.9029,1.2623,0.949
2024-09-30,8316.T,0.1891,0.7601,0.4191
2024-10-04,8316.T,1.0,2.5434,0.6702
2024-10-07,8316.T,1.0,0.9826,0.864
2024-10-07,8316.T,0.5429,0.5011,0.7899
2024-10-09,8316.T,0.443,2.2721,0.8418
2024-10-17,8316.T,1.0,0.4219,0.797
2024-10-30,8316.T,0.5829,1.7759,0.6727
2024-11-01,8316.T,0.8184,0.4264,0.5749
2024-11-01,8316.T,0.999,2.0361,0.7462
2024-11-01,8316.T,0.7496,0.2842,0.3994
2024-11-01,8316.T,0.1684,0.491,0.4746
2024-11-20,8316.T,-0.6971,0.6287,0.5799
2024-11-20,8316.T,-0.0353,0.7439,0.3611
2024-11-21,8316.T,-0.015,0.3009,0.5773
2024-12-06,8316.T,0.9251,1.3364,0.8371
2024-12-11,8316.T,-0.2781,0.7233,0.2394
2024-12-24,8316.T,0.4573,1.0385,0.7818
2025-01-14,8316.T,-0.1068,0.4756,0.3835
2025-01-14,8316.T,-0.2898,2.8944,0.6506
2025-01-14,8316.T,-0.0872,1.4036,0.6954
2025-01-15,8316.T,-0.7629,0.9047,0.6558
2025-01-15,8316.T,0.1488,0.652,0.6757
2025-01-15,8316.T,-0.0548,5.1563,0.6925
2025-01-20,8316.T,0.1233,1.1462,0.7289
2025-01-23,8316.T,-0.3741,1.0475,0.094
2025-02-05,8316.T,-0.3285,0.1173,0.8688
2025-02-05,8316.T,-0.587,2.1509,0.35
2025-02-07,8316.T,-0.3033,1.0175,0.3351
2025-02-07,8316.T,-0.4252,2.9218,0.5554
2025-02-12,8316.T,-0.0651,0.5451,0.3625
2025-02-12,8316.T,-0.1193,1.596,0.5792
2025-02-13,8316.T,0.2057,1.1608,0.5937
2025-02-13,8316.T,0.3135,1.0781,0.2815
2025-02-18,8316.T,0.735,3.4719,0.8755
2025-02-18,8316.T,1.0,1.2094,0.7211
2025-02-18,8316.T,0.3685,0.4998,0.5781
2025-03-04,8316.T,-0.7908,0.3837,0.8022
2025-03-04,8316.T,-0.0747,0.4321,0.8296
2025-03-04,8316.T,-0.5455,0.5886,0.7048
2025-03-05,8316.T,-0.1233,0.4812,0.3971
2025-03-05,8316.T,0.4379,1.2758,0.5992
2025-03-05,8316.T,-0.5226,0.7219,0.4905
2025-03-07,8316.T,-0.2514,2.0077,0.8232
2025-03-07,8316.T,0.0775,1.7272,0.8041
2025-03-07,8316.T,0.5566,0.7199,0.352
2025-03-10,8316.T,-0.7836,0.9578,0.2042
2025-03-10,8316.T,-0.1588,0.5953,0.7283
2025-03-10,8316.T,-0.8545,1.1431,0.7551
2025-03-10,8316.T,-0.9739,1.4452,0.8645
2025-03-10,8316.T,-1.0,0.4667,0.8899
2025-03-10,8316.T,-0.4279,0.203,0.8247
2025-03-17,8316.T,0.8914,1.6939,0.3553
2025-03-17,8316.T,0.4264,1.0973,0.6229
2025-03-17,8316.T,0.9035,9.7211,0.5775
2025-03-17,8316.T,0.8266,0.7885,0.7314
2025-03-18,8316.T,1.0,1.6843,0.7656
2025-03-18,8316.T,0.44,1.3998,0.5354
2025-03-18,8316.T,1.0,1.0478,0.4438
2025-03-18,8316.T,0.15,1.9278,0.6875
2025-03-19,8316.T,0.8108,1.399,0.2364
2025-03-24,8316.T,0.9698,0.2479,0.7764
2025-03-24,8316.T,0.5146,0.3823,0.5052
2025-03-24,8316.T,1.0,0.5439,0.8076
2025-03-25,8316.T,0.9794,0.7815,0.8982
2025-03-26,8316.T,-0.3334,0.5328,0.8656
2025-03-26,8316.T,0.3308,0.5638,0.7165
2025-03-26,8316.T,-0.1855,0.7358,0.8818
2025-03-27,8316.T,0.626,6.2348,0.7756
2025-03-27,8316.T,0.6602,0.4932,0.5026
2025-03-27,8316.T,0.4421,1.5936,0.5301
2025-04-03,8316.T,-0.9579,1.7201,0.775
2025-04-03,8316.T,-1.0,0.4796,0.6195
2025-04-09,8316.T,-1.0,0.9106,0.62
2025-04-17,8316.T,0.3883,0.3546,0.8572
2025-04-17,8316.T,-0.0073,0.1894,0.716
2025-05-01,8316.T,0.9062,0.9733,0.5465
2025-05-13,8316.T,0.441,1.0318,0.4215
2025-05-13,8316.T,0.8715,0.6478,0.4728
2025-05-13,8316.T,0.3593,1.0806,0.7731
2025-05-13,8316.T,0.752,0.4676,0.7337
2025-05-13,8316.T,1.0,2.3286,0.4032
2025-05-13,8316.T,1.0,0.7886,0.4551
2025-05-27,8316.T,0.6768,0.995,0.647
2025-05-30,8316.T,0.3274,1.3434,0.9289
2025-06-09,8316.T,0.3144,0.5788,0.4442
2025-06-09,8316.T,0.2493,0.3605,0.368
2025-06-09,8316.T,-0.2635,0.5611,0.5141
2025-06-26,8316.T,0.4767,1.5773,0.5084
2025-07-03,8316.T,0.597,1.1551,0.8265
2025-07-03,8316.T,0.3258,2.0903,0.5243
2025-07-04,8316.T,0.1278,0.8495,0.6134
2025-07-04,8316.T,0.6316,0.7821,0.556
2025-07-11,8316.T,-0.0521,0.8299,0.5652
2025-07-14,8316.T,0.0355,0.8397,0.2163
2025-07-14,8316.T,0.4969,0.4323,0.1869
2025-07-14,8316.T,0.5119,0.3463,0.8199
2025-07-17,8316.T,-0.2311,1.446,0.7868
2025-07-17,8316.T,0.4045,3.2832,0.9289
2025-07-17,8316.T,-0.362,0.7971,0.4093
2025-07-22,8316.T,0.092,0.552,0.9145
2025-07-22,8316.T,0.4237,0.2385,0.2183
2025-07-23,8316.T,0.9349,0.8833,0.5142
2025-07-28,8316.T,0.7157,0.6755,0.5686
2025-07-28,8316.T,1.0,0.6047,0.9409
2025-07-28,8316.T,0.8582,1.5157,0.1249
2025-07-28,8316.T,1.0,0.9036,0.7487
2025-07-29,8316.T,1.0,0.6407,0.1925
2025-08-06,8316.T,-0.5292,0.6217,0.5509
2025-08-06,8316.T,0.1958,0.5436,0.6933
2025-08-06,8316.T,-0.4568,1.4651,0.657
2025-08-06,8316.T,-0.5172,4.2685,0.8485
2025-08-06,8316.T,-0.4258,1.7069,0.6291
2025-08-06,8316.T,0.1332,0.1695,0.7875
2025-08-12,8316.T,1.0,0.4529,0.4492
2025-08-15,8316.T,1.0,0.767,0.6445
2025-08-15,8316.T,0.8052,2.7945,0.3033
2025-08-21,8316.T,-0.1019,3.6655,0.3356
2025-08-29,8316.T,-0.1635,0.8521,0.7139
2025-09-08,8316.T,0.6244,5.1736,0.5348
2025-09-09,8316.T,-0.8395,0.4409,0.72
2025-09-18,8316.T,0.1463,3.285,0.1167
2025-09-18,8316.T,-0.0688,1.3331,0.6436
2025-10-03,8316.T,-1.0,0.4055,0.6767
2025-10-03,8316.T,-0.4512,0.4658,0.6369
2025-10-03,8316.T,-0.7389,4.1824,0.6964
2025-10-06,8316.T,-0.8205,0.9582,0.8851
2025-10-06,8316.T,-0.1333,2.6953,0.6119
2025-10-06,8316.T,-0.2222,0.3925,0.5481
2025-10-06,8316.T,-0.2576,0.4701,0.9581
2025-10-15,8316.T,-0.728,0.4223,0.8988
2025-10-16,8316.T,-0.5905,0.1834,0.1348
2025-10-17,8316.T,-0.3637,0.6431,0.6428
2025-10-20,8316.T,0.1633,3.5482,0.7459
2025-10-20,8316.T,0.5893,1.3417,0.4137
2025-10-24,8316.T,0.4963,1.3634,0.5457
2025-10-28,8316.T,0.056,0.9389,0.6379
2025-10-29,8316.T,0.495,0.5286,0.6687
2025-10-31,8316.T,0.0852,1.2478,0.7283
2025-11-06,8316.T,-0.1594,0.401,0.3793
2025-11-07,8316.T,0.3342,0.401,0.253
2025-11-14,8316.T,0.8189,0.6713,0.5088
2025-11-19,8316.T,0.1125,0.7584,0.781
2025-11-19,8316.T,0.9678,10.0,0.3867
2025-11-26,8316.T,1.0,1.4713,0.7859
2025-11-26,8316.T,0.1721,2.0334,0.7126
2025-12-03,8316.T,1.0,1.0213,0.3659
2025-12-12,8316.T,0.0213,2.9203,0.459
2025-12-15,8316.T,0.7023,1.1031,0.8697
2025-12-15,8316.T,0.7878,2.2254,0.8953
2025-12-15,8316.T,0.0233,2.3697,0.8124
2026-01-05,8316.T,-0.0798,1.06,0.7394
2026-01-05,8316.T,0.3149,1.7136,0.8184
2026-01-06,8316.T,1.0,0.5771,0.6189
2026-01-06,8316.T,0.3069,0.5074,0.7717
2026-01-07,8316.T,0.6108,1.6557,0.4002
2026-01-15,8316.T,0.7808,1.0526,0.8305
2026-01-15,8316.T,0.7585,2.8483,0.5379
2026-01-15,8316.T,0.2961,0.2626,0.7305
2026-01-16,8316.T,1.0,0.6711,0.6286
2026-01-16,8316.T,0.891,1.9565,0.566
2026-01-20,8316.T,0.1822,1.2008,0.9045
2026-01-21,8316.T,-0.8855,0.3541,0.5548
2026-01-21,8316.T,-0.5137,2.3406,0.2978
2026-01-23,8316.T,-0.0932,1.1914,0.7539
2026-01-27,8316.T,-0.9219,2.2669,0.6406
2026-01-29,8316.T,-0.3002,1.1781,0.68
2026-01-30,8316.T,-0.3197,2.8422,0.6794
2026-02-09,8316.T,1.0,1.0947,0.4857
2026-02-09,8316.T,1.0,1.6084,0.7101
2026-02-09,8316.T,0.8982,0.9893,0.7631
2026-02-09,8316.T,1.0,1.2584,0.6675
2026-02-09,8316.T,0.2163,0.9515,0.6019
2026-02-10,8316.T,0.982,0.7041,0.6337
2026-02-10,8316.T,0.6321,0.7035,0.6229
2026-02-10,8316.T,1.0,2.5858,0.3098
2026-02-20,8316.T,-0.0689,0.551,0.6043
2026-02-26,8316.T,0.4382,1.0785,0.7301
2026-02-26,8316.T,-0.0207,1.4507,0.7499
2026-02-26,8316.T,-0.2898,0.6416,0.4398
2021-03-31,8411.T,0.3149,2.0843,0.9165
2021-04-02,8411.T,-0.3457,0.4224,0.3706
2021-04-02,8411.T,-0.357,0.6166,0.5312
2021-04-02,8411.T,0.0149,0.8204,0.8678
2021-04-05,8411.T,0.4111,1.1268,0.4738
2021-04-06,8411.T,-0.6315,3.8091,0.6134
2021-04-06,8411.T,0.0402,2.5294,0.6594
2021-04-06,8411.T,-0.5025,4.7218,0.5179
2021-04-19,8411.T,-0.2665,0.3216,0.7227
2021-04-19,8411.T,0.174,0.851,0.8413
2021-04-21,8411.T,0.1485,3.9456,0.7639
2021-04-21,8411.T,-0.1239,0.7993,0.4955
2021-04-21,8411.T,0.0599,0.4978,0.6001
2021-04-21,8411.T,-1.0,2.1959,0.6448
2021-04-22,8411.T,-0.2646,0.436,0.8897
2021-04-30,8411.T,0.1494,0.356,0.6047
2021-05-06,8411.T,0.7258,1.0925,0.8107
2021-05-06,8411.T,0.8979,2.4869,0.4716
2021-05-06,8411.T,0.6834,1.4484,0.688
2021-05-06,8411.T,0.4648,0.4229,0.8331
2021-05-06,8411.T,0.7625,1.5903,0.3365
2021-05-07,8411.T,0.4072,1.5654,0.7885
2021-05-19,8411.T,1.0,0.9599,0.6088
2021-05-20,8411.T,0.506,0.3741,0.8543
2021-05-21,8411.T,0.7153,1.0418,0.7206
2021-05-24,8411.T,0.2338,0.7772,0.2168
2021-05-24,8411.T,0.108,0.1522,0.5116
2021-05-24,8411.T,-0.0679,2.1607,0.6671
2021-06-04,8411.T,-0.0046,3.3322,0.382
2021-06-04,8411.T,-0.4273,1.3662,0.5889
2021-06-16,8411.T,-0.2601,0.5324,0.3376
2021-06-16,8411.T,-0.6945,2.8589,0.5747
2021-06-21,8411.T,-0.1999,1.1771,0.4854
2021-06-21,8411.T,-0.4897,0.5168,0.4826
2021-06-21,8411.T,-0.5188,2.1687,0.5247
2021-06-25,8411.T,-0.5321,0.6174,0.9334
2021-06-25,8411.T,-0.0393,2.4636,0.6435
2021-06-25,8411.T,0.041,0.6582,0.4067
2021-07-01,8411.T,-0.2423,1.0413,0.8216
2021-07-01,8411.T,-0.278,1.3071,0.6885
2021-07-02,8411.T,0.1738,1.5733,0.9559
2021-07-02,8411.T,-0.31,0.4343,0.6493
2021-07-02,8411.T,-0.4537,2.5802,0.334
2021-07-07,8411.T,-0.7618,0.1695,0.525
2021-07-08,8411.T,-0.6594,1.9124,0.5204
2021-07-08,8411.T,-0.0644,0.7862,0.5637
2021-07-20,8411.T,-0.3955,0.528,0.2783
2021-07-20,8411.T,-1.0,4.3054,0.4073
2021-07-28,8411.T,0.2989,0.5613,0.6236
2021-07-30,8411.T,-0.488,0.3043,0.5458
2021-08-06,8411.T,0.4967,0.1941,0.3002
2021-08-06,8411.T,-0.2118,0.8383,0.4531
2021-08-06,8411.T,-0.3341,1.6469,0.9063
2021-08-06,8411.T,0.9294,5.0516,0.7753
2021-08-06,8411.T,0.6374,0.6734,0.6291
2021-08-10,8411.T,-0.3142,0.6247,0.7092
2021-08-10,8411.T,0.024,1.5388,0.5754
2021-08-17,8411.T,0.2476,2.7391,0.5628
2021-08-17,8411.T,0.2571,0.4867,0.3236
2021-08-17,8411.T,0.5663,2.5571,0.5646
2021-08-20,8411.T,-0.9574,0.9048,0.7622
2021-08-24,8411.T,-0.359,0.7045,0.6139
2021-08-24,8411.T,-1.0,0.2781,0.8706
2021-08-24,8411.T,-0.9118,1.5978,0.6636
2021-08-27,8411.T,-0.0495,0.1351,0.6434
2021-08-27,8411.T,0.3313,6.3652,0.4152
2021-09-02,8411.T,0.866,1.9254,0.6959
2021-09-14,8411.T,0.5785,0.4973,0.6638
2021-09-14,8411.T,0.1916,0.4253,0.7209
2021-09-16,8411.T,0.2154,0.5013,0.8591
2021-10-01,8411.T,-0.272,1.4776,0.4807
2021-10-01,8411.T,-0.2975,1.1379,0.7686
2021-10-01,8411.T,-0.1656,1.189,0.7224
2021-10-08,8411.T,0.5205,4.7287,0.3694
2021-10-25,8411.T,-0.08,1.2471,0.7799
2021-10-27,8411.T,-0.875,2.3336,0.4694
2021-10-27,8411.T,-0.9633,0.2781,0.4745
2021-10-27,8411.T,-1.0,2.2233,0.5159
2021-10-29,8411.T,-0.6129,1.1661,0.1467
2021-10-29,8411.T,0.4075,0.4817,0.9246
2021-11-02,8411.T,0.7127,0.494,0.4007
2021-11-02,8411.T,0.3177,1.3315,0.5536
2021-11-18,8411.T,-0.4881,1.0674,0.7009
2021-11-18,8411.T,-0.6814,1.5224,0.6828
2021-11-18,8411.T,-0.1807,0.9254,0.647
2021-12-07,8411.T,1.0,1.5753,0.7845
2021-12-07,8411.T,0.6998,0.2857,0.7032
2021-12-09,8411.T,0.4372,0.3642,0.6977
2021-12-09,8411.T,0.8342,5.4113,0.4235
2021-12-17,8411.T,0.3589,0.1804,0.4113
2021-12-17,8411.T,0.6126,1.0139,0.8322
2021-12-28,8411.T,-0.1703,4.9364,0.9912
2021-12-28,8411.T,0.5104,2.8479,0.6219
2021-12-28,8411.T,-0.4136,0.2828,0.5547
2021-12-28,8411.T,0.3376,0.957,0.8655
2021-12-28,8411.T,0.4869,1.4852,0.3728
2021-12-29,8411.T,0.1722,2.9217,0.8487
2022-01-11,8411.T,0.1256,0.847,0.0814
2022-01-13,8411.T,0.9212,1.554,0.8164
2022-01-13,8411.T,0.6332,0.629,0.9459
2022-01-17,8411.T,0.9727,1.1804,0.7274
2022-01-17,8411.T,0.8127,0.5068,0.4861
2022-01-25,8411.T,-0.8925,0.2662,0.3801
2022-01-31,8411.T,-0.5167,1.1849,0.7854
2022-01-31,8411.T,-0.6266,0.7304,0.7053
2022-01-31,8411.T,-0.2243,1.2914,0.4017
2022-01-31,8411.T,-0.2704,1.0768,0.5397
2022-02-03,8411.T,-0.0036,0.3428,0.8664
2022-02-03,8411.T,0.1445,1.7231,0.5436
2022-02-03,8411.T,0.2922,0.1763,0.5582
2022-02-03,8411.T,-0.3463,0.6276,0.6091
2022-02-03,8411.T,-0.0548,2.2837,0.7032
2022-02-03,8411.T,0.3844,0.8408,0.6909
2022-02-04,8411.T,-0.5314,1.5794,0.85
2022-02-04,8411.T,0.4258,0.2472,0.8971
2022-02-08,8411.T,0.8194,0.8962,0.3305
2022-02-08,8411.T,0.6924,0.4179,0.6016
2022-02-08,8411.T,0.9579,4.0592,0.4288
2022-02-08,8411.T,1.0,7.7005,0.3073
2022-02-09,8411.T,0.4496,0.5497,0.8077
2022-02-09,8411.T,0.4657,2.2192,0.6378
2022-02-09,8411.T,1.0,0.5757,0.5471
2022-02-14,8411.T,1.0,0.7379,0.7128
2022-02-14,8411.T,0.3064,0.6854,0.4951
2022-02-14,8411.T,0.3301,4.4858,0.4431
2022-02-14,8411.T,0.1224,2.135,0.7619
2022-02-25,8411.T,-0.7875,1.0791,0.8019
2022-03-03,8411.T,-0.6227,1.2103,0.2055
2022-03-03,8411.T,-0.4947,0.4472,0.6548
2022-03-14,8411.T,0.4685,2.994,0.5782
2022-03-14,8411.T,0.5573,0.5607,0.586
2022-03-14,8411.T,0.567,0.1652,0.4752
2022-03-18,8411.T,0.5229,0.5862,0.5796
2022-03-22,8411.T,0.3325,0.834,0.4179
2022-03-22,8411.T,0.8852,8.1546,0.9316
2022-03-22,8411.T,0.267,4.575,0.758
2022-03-22,8411.T,0.7054,2.4065,0.6866
2022-03-24,8411.T,1.0,1.883,0.4831
2022-03-24,8411.T,0.0319,0.6917,0.2427
2022-03-24,8411.T,0.5573,3.3116,0.7349
2022-03-28,8411.T,0.4026,0.233,0.9573
2022-03-28,8411.T,0.9813,1.3297,0.7193
2022-03-28,8411.T,0.591,1.5448,0.5647
2022-03-28,8411.T,0.3609,1.4009,0.5625
2022-03-29,8411.T,0.4052,1.0533,0.9494
2022-03-29,8411.T,0.4764,0.1695,0.2418
2022-03-30,8411.T,-0.5791,0.8776,0.6922
2022-03-30,8411.T,0.513,2.2546,0.5087
2022-03-30,8411.T,-0.1526,2.443,0.2813
2022-03-30,8411.T,-0.1476,1.4408,0.5041
2022-03-31,8411.T,-0.2334,0.2223,0.3426
2022-03-31,8411.T,-0.204,1.1323,0.8389
2022-03-31,8411.T,-0.6757,1.2823,0.5168
2022-04-01,8411.T,-0.6048,2.74,0.7768
2022-04-01,8411.T,-0.1453,1.8124,0.4345
2022-04-01,8411.T,-0.391,0.9975,0.9304
2022-04-04,8411.T,-0.1495,1.7919,0.4258
2022-04-05,8411.T,-0.4301,2.9809,0.4066
2022-04-06,8411.T,-0.969,0.6645,0.8789
2022-04-06,8411.T,-0.5051,1.9298,0.4722
2022-04-11,8411.T,-0.7247,3.7784,0.9428
2022-04-11,8411.T,-0.897,0.6689,0.4663
2022-04-11,8411.T,-0.3874,1.4181,0.6496
2022-04-11,8411.T,-0.4849,2.5865,0.7945
2022-04-12,8411.T,0.8374,0.8024,0.6237
2022-04-12,8411.T,-0.034,0.9199,0.6598
2022-04-12,8411.T,0.7548,2.0907,0.8286
2022-04-12,8411.T,0.2468,0.5133,0.5409
2022-04-14,8411.T,0.3372,2.1033,0.8661
2022-04-14,8411.T,0.9787,2.0363,0.5803
2022-04-14,8411.T,0.1299,0.3324,0.7099
2022-04-14,8411.T,0.3642,0.7253,0.5792
2022-04-19,8411.T,0.0999,2.4608,0.7093
2022-04-20,8411.T,0.5655,4.4679,0.5403
2022-04-20,8411.T,0.9324,0.6603,0.4686
2022-04-20,8411.T,0.3155,0.1507,0.9087
2022-04-20,8411.T,0.5667,0.6301,0.486
2022-04-20,8411.T,0.8209,0.5073,0.9366
2022-04-20,8411.T,0.7338,0.701,0.4913
2022-04-20,8411.T,0.5683,1.338,0.8563
2022-04-26,8411.T,0.1524,0.3577,0.8237
2022-05-06,8411.T,0.5785,0.8402,0.2535
2022-05-09,8411.T,0.6228,0.6843,0.5162
2022-05-09,8411.T,0.7414,0.4158,0.542
2022-05-13,8411.T,-0.8557,1.001,0.2285
2022-05-13,8411.T,-0.7982,0.6397,0.4423
2022-05-18,8411.T,-0.2314,0.3114,0.3705
2022-05-18,8411.T,0.0252,0.8854,0.1615
2022-05-18,8411.T,0.4994,5.4014,0.2951
2022-05-20,8411.T,0.2771,0.4978,0.5134
2022-05-20,8411.T,0.0705,6.4552,0.611
2022-05-20,8411.T,0.1893,0.8399,0.7966
2022-05-23,8411.T,0.9686,0.6698,0.2452
2022-05-23,8411.T,0.3355,0.9552,0.6174
2022-05-23,8411.T,0.6454,0.3984,0.8556
2022-05-23,8411.T,0.5917,0.5086,0.5566
2022-05-25,8411.T,0.429,0.9764,0.3451
